"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
21,5210,43.0889071102261,7357,9717,,,,17074,TRUE,"TI","Paradiso","Paradiso","Paradiso","Paradiso TI","Paradiso (TI)","Paradiso TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5212,88.4053709693227,9020,1183,,,,10203,TRUE,"TI","Ponte Capriasca","Ponte Capriasca","Ponte Capriasca","Ponte Capriasca TI","Ponte Capriasca (TI)","Ponte Capriasca TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5214,76.3786008230453,1856,574,,,,2430,TRUE,"TI","Porza","Porza","Porza","Porza TI","Porza (TI)","Porza TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5216,77.415783647003,9790,2856,,,,12646,TRUE,"TI","Pura","Pura","Pura","Pura TI","Pura (TI)","Pura TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5221,40.6043134742686,3803,5563,,,,9366,TRUE,"TI","Savosa","Savosa","Savosa","Savosa TI","Savosa (TI)","Savosa TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5225,57.3230220107079,9636,7174,,,,16810,TRUE,"TI","Sorengo","Sorengo","Sorengo","Sorengo TI","Sorengo (TI)","Sorengo TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5226,68.5746922198249,5403,2476,,,,7879,TRUE,"TI","Capriasca","Capriasca","Capriasca","Capriasca TI","Capriasca (TI)","Capriasca TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5227,31.9130584785234,3700,7894,,,,11594,TRUE,"TI","Torricella-Taverne","Torricella-Taverne","Torricella-Taverne","Torricella-Taverne TI","Torricella-Taverne (TI)","Torricella-Taverne TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5230,62.2783687943262,8430,5106,,,,13536,TRUE,"TI","Vernate","Vernate","Vernate","Vernate TI","Vernate (TI)","Vernate TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5231,63.7082976903336,5958,3394,,,,9352,TRUE,"TI","Vezia","Vezia","Vezia","Vezia TI","Vezia (TI)","Vezia TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5233,38.3320773674956,6104,9820,,,,15924,TRUE,"TI","Vico Morcote","Vico Morcote","Vico Morcote","Vico Morcote TI","Vico Morcote (TI)","Vico Morcote TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5236,48.25208466966,3009,3227,,,,6236,TRUE,"TI","Collina d'Oro","Collina d'Oro","Collina d'Oro","Collina d'Oro TI","Collina d'Oro (TI)","Collina d'Oro TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5237,79.897909577054,6574,1654,,,,8228,TRUE,"TI","Alto Malcantone","Alto Malcantone","Alto Malcantone","Alto Malcantone TI","Alto Malcantone (TI)","Alto Malcantone TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5238,24.0588421385637,1521,4801,,,,6322,TRUE,"TI","Monteceneri","Monteceneri","Monteceneri","Monteceneri TI","Monteceneri (TI)","Monteceneri TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5239,34.8954821308159,2070,3862,,,,5932,TRUE,"TI","Tresa","Tresa","Tresa","Tresa TI","Tresa (TI)","Tresa TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5240,59.6356663470757,9952,6736,,,,16688,TRUE,"TI","Val Mara","Val Mara","Val Mara","Val Mara TI","Val Mara (TI)","Val Mara TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5242,70.2027556850006,6267,2660,,,,8927,TRUE,"TI","Balerna","Balerna","Balerna","Balerna TI","Balerna (TI)","Balerna TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5249,49.6978314966228,1398,1415,,,,2813,TRUE,"TI","Castel San Pietro","Castel San Pietro","Castel San Pietro","Castel San Pietro TI","Castel San Pietro (TI)","Castel San Pietro TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5250,42.9543663586217,5996,7963,,,,13959,TRUE,"TI","Chiasso","Chiasso","Chiasso","Chiasso TI","Chiasso (TI)","Chiasso TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5251,62.5999252895032,8379,5006,,,,13385,TRUE,"TI","Coldrerio","Coldrerio","Coldrerio","Coldrerio TI","Coldrerio (TI)","Coldrerio TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5254,97.2129506008011,5825,167,,,,5992,TRUE,"TI","Mendrisio","Mendrisio","Mendrisio","Mendrisio TI","Mendrisio (TI)","Mendrisio TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5257,16.0978750804894,500,2606,,,,3106,TRUE,"TI","Morbio Inferiore","Morbio Inferiore","Morbio Inferiore","Morbio Inferiore TI","Morbio Inferiore (TI)","Morbio Inferiore TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5260,8.32405964834187,374,4119,,,,4493,TRUE,"TI","Novazzano","Novazzano","Novazzano","Novazzano TI","Novazzano (TI)","Novazzano TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5263,91.6601815823606,7067,643,,,,7710,TRUE,"TI","Riva San Vitale","Riva San Vitale","Riva San Vitale","Riva San Vitale TI","Riva San Vitale (TI)","Riva San Vitale TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5266,71.2580760947595,7941,3203,,,,11144,TRUE,"TI","Stabio","Stabio","Stabio","Stabio TI","Stabio (TI)","Stabio TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5268,50.962901208837,6113,5882,,,,11995,TRUE,"TI","Vacallo","Vacallo","Vacallo","Vacallo TI","Vacallo (TI)","Vacallo TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5269,51.7720246323991,8239,7675,,,,15914,TRUE,"TI","Breggia","Breggia","Breggia","Breggia TI","Breggia (TI)","Breggia TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5281,73.729863692689,7735,2756,,,,10491,TRUE,"TI","Biasca","Biasca","Biasca","Biasca TI","Biasca (TI)","Biasca TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5287,39.6945410554967,5250,7976,,,,13226,TRUE,"TI","Riviera","Riviera","Riviera","Riviera TI","Riviera (TI)","Riviera TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5304,46.8500732541104,2878,3265,,,,6143,TRUE,"TI","Bosco/Gurin","Bosco/Gurin","Bosco/Gurin","Bosco/Gurin TI","Bosco/Gurin (TI)","Bosco/Gurin TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5307,50.3512280162026,9820,9683,,,,19503,TRUE,"TI","Campo (Vallemaggia)","Campo (Vallemaggia)","Campo (Vallemaggia)","Campo (Vallemaggia) TI","Campo (Vallemaggia) (TI)","Campo (Vallemaggia) TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5309,74.6321856514485,9841,3345,,,,13186,TRUE,"TI","Cerentino","Cerentino","Cerentino","Cerentino TI","Cerentino (TI)","Cerentino TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5310,89.6284829721362,6369,737,,,,7106,TRUE,"TI","Cevio","Cevio","Cevio","Cevio TI","Cevio (TI)","Cevio TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5315,59.1586538461538,4922,3398,,,,8320,TRUE,"TI","Linescio","Linescio","Linescio","Linescio TI","Linescio (TI)","Linescio TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5317,52.1682093141899,7158,6563,,,,13721,TRUE,"TI","Maggia","Maggia","Maggia","Maggia TI","Maggia (TI)","Maggia TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5323,26.530179272303,2501,6926,,,,9427,TRUE,"TI","Lavizzara","Lavizzara","Lavizzara","Lavizzara TI","Lavizzara (TI)","Lavizzara TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5324,39.7921478060046,1723,2607,,,,4330,TRUE,"TI","Avegno Gordevio","Avegno Gordevio","Avegno Gordevio","Avegno Gordevio TI","Avegno Gordevio (TI)","Avegno Gordevio TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5396,39.4150332783782,6455,9922,,,,16377,TRUE,"TI","Terre di Pedemonte","Terre di Pedemonte","Terre di Pedemonte","Terre di Pedemonte TI","Terre di Pedemonte (TI)","Terre di Pedemonte TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5397,51.0317945582391,6677,6407,,,,13084,TRUE,"TI","Centovalli","Centovalli","Centovalli","Centovalli TI","Centovalli (TI)","Centovalli TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5398,46.6997518610422,7528,8592,,,,16120,TRUE,"TI","Gambarogno","Gambarogno","Gambarogno","Gambarogno TI","Gambarogno (TI)","Gambarogno TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
21,5399,86.550876114356,5631,875,,,,6506,TRUE,"TI","Verzasca","Verzasca","Verzasca","Verzasca TI","Verzasca (TI)","Verzasca TI","Tessin","Tessin","Ticino",10.1249240571633,FALSE,FALSE
22,5401,39.3901766004415,2855,4393,,,,7248,TRUE,"VD","Aigle","Aigle","Aigle","Aigle VD","Aigle (VD)","Aigle VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5402,96.3860455400042,9228,346,,,,9574,TRUE,"VD","Bex","Bex","Bex","Bex VD","Bex (VD)","Bex VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5403,10.0557981562348,829,7415,,,,8244,TRUE,"VD","Chessel","Chessel","Chessel","Chessel VD","Chessel (VD)","Chessel VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5404,34.3955775953175,4231,8070,,,,12301,TRUE,"VD","Corbeyrier","Corbeyrier","Corbeyrier","Corbeyrier VD","Corbeyrier (VD)","Corbeyrier VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5405,48.0800787659993,8790,9492,,,,18282,TRUE,"VD","Gryon","Gryon","Gryon","Gryon VD","Gryon (VD)","Gryon VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5406,85.0560993077107,7126,1252,,,,8378,TRUE,"VD","Lavey-Morcles","Lavey-Morcles","Lavey-Morcles","Lavey-Morcles VD","Lavey-Morcles (VD)","Lavey-Morcles VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5407,76.5496356581811,8089,2478,,,,10567,TRUE,"VD","Leysin","Leysin","Leysin","Leysin VD","Leysin (VD)","Leysin VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5408,86.6033755274262,6568,1016,,,,7584,TRUE,"VD","Noville","Noville","Noville","Noville VD","Noville (VD)","Noville VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5409,66.6244636702539,9472,4745,,,,14217,TRUE,"VD","Ollon","Ollon","Ollon","Ollon VD","Ollon (VD)","Ollon VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5410,56.8451983437959,8512,6462,,,,14974,TRUE,"VD","Ormont-Dessous","Ormont-Dessous","Ormont-Dessous","Ormont-Dessous VD","Ormont-Dessous (VD)","Ormont-Dessous VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5411,42.896174863388,3140,4180,,,,7320,TRUE,"VD","Ormont-Dessus","Ormont-Dessus","Ormont-Dessus","Ormont-Dessus VD","Ormont-Dessus (VD)","Ormont-Dessus VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5412,31.7712470214456,3600,7731,,,,11331,TRUE,"VD","Rennaz","Rennaz","Rennaz","Rennaz VD","Rennaz (VD)","Rennaz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5413,11.611088790679,289,2200,,,,2489,TRUE,"VD","Roche VD","Roche (VD)","Roche VD","Roche VD","Roche (VD)","Roche VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5414,94.1938014907807,2401,148,,,,2549,TRUE,"VD","Villeneuve VD","Villeneuve (VD)","Villeneuve VD","Villeneuve VD","Villeneuve (VD)","Villeneuve VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5415,46.919014084507,2132,2412,,,,4544,TRUE,"VD","Yvorne","Yvorne","Yvorne","Yvorne VD","Yvorne (VD)","Yvorne VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5422,35.2021323856064,3962,7293,,,,11255,TRUE,"VD","Aubonne","Aubonne","Aubonne","Aubonne VD","Aubonne (VD)","Aubonne VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5423,52.6997626582278,5329,4783,,,,10112,TRUE,"VD","Ballens","Ballens","Ballens","Ballens VD","Ballens (VD)","Ballens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5424,58.5503814785583,4451,3151,,,,7602,TRUE,"VD","Berolle","Berolle","Berolle","Berolle VD","Berolle (VD)","Berolle VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5425,26.6753321779318,1847,5077,,,,6924,TRUE,"VD","Bière","Bière","Bière","Bière VD","Bière (VD)","Bière VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5426,83.5599805730937,3441,677,,,,4118,TRUE,"VD","Bougy-Villars","Bougy-Villars","Bougy-Villars","Bougy-Villars VD","Bougy-Villars (VD)","Bougy-Villars VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5427,94.7896987173113,9533,524,,,,10057,TRUE,"VD","Féchy","Féchy","Féchy","Féchy VD","Féchy (VD)","Féchy VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5428,22.407207913035,2288,7923,,,,10211,TRUE,"VD","Gimel","Gimel","Gimel","Gimel VD","Gimel (VD)","Gimel VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5429,47.9802250699278,7376,7997,,,,15373,TRUE,"VD","Longirod","Longirod","Longirod","Longirod VD","Longirod (VD)","Longirod VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5430,32.0281233098972,2961,6284,,,,9245,TRUE,"VD","Marchissy","Marchissy","Marchissy","Marchissy VD","Marchissy (VD)","Marchissy VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5431,16.5500059319018,1395,7034,,,,8429,TRUE,"VD","Mollens VD","Mollens (VD)","Mollens VD","Mollens VD","Mollens (VD)","Mollens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5434,74.870734229576,5068,1701,,,,6769,TRUE,"VD","Saint-George","Saint-George","Saint-George","Saint-George VD","Saint-George (VD)","Saint-George VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5435,18.6405299936473,2054,8965,,,,11019,TRUE,"VD","Saint-Livres","Saint-Livres","Saint-Livres","Saint-Livres VD","Saint-Livres (VD)","Saint-Livres VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5436,34.3822110341934,3278,6256,,,,9534,TRUE,"VD","Saint-Oyens","Saint-Oyens","Saint-Oyens","Saint-Oyens VD","Saint-Oyens (VD)","Saint-Oyens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5437,20.9249431387415,1380,5215,,,,6595,TRUE,"VD","Saubraz","Saubraz","Saubraz","Saubraz VD","Saubraz (VD)","Saubraz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5451,47.9902826855124,4346,4710,,,,9056,TRUE,"VD","Avenches","Avenches","Avenches","Avenches VD","Avenches (VD)","Avenches VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5456,92.8297900435759,7030,543,,,,7573,TRUE,"VD","Cudrefin","Cudrefin","Cudrefin","Cudrefin VD","Cudrefin (VD)","Cudrefin VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5458,20.3818941266729,2391,9340,,,,11731,TRUE,"VD","Faoug","Faoug","Faoug","Faoug VD","Faoug (VD)","Faoug VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5464,57.2408365190016,5091,3803,,,,8894,TRUE,"VD","Vully-les-Lacs","Vully-les-Lacs","Vully-les-Lacs","Vully-les-Lacs VD","Vully-les-Lacs (VD)","Vully-les-Lacs VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5471,14.3294838557624,608,3635,,,,4243,TRUE,"VD","Bettens","Bettens","Bettens","Bettens VD","Bettens (VD)","Bettens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5472,32.2952351292432,4148,8696,,,,12844,TRUE,"VD","Bournens","Bournens","Bournens","Bournens VD","Bournens (VD)","Bournens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5473,45.4593244841635,6918,8300,,,,15218,TRUE,"VD","Boussens","Boussens","Boussens","Boussens VD","Boussens (VD)","Boussens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5474,27.2374911909796,3092,8260,,,,11352,TRUE,"VD","La Chaux (Cossonay)","La Chaux (Cossonay)","La Chaux (Cossonay)","La Chaux (Cossonay) VD","La Chaux (Cossonay) (VD)","La Chaux (Cossonay) VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5475,72.2337380317836,7318,2813,,,,10131,TRUE,"VD","Chavannes-le-Veyron","Chavannes-le-Veyron","Chavannes-le-Veyron","Chavannes-le-Veyron VD","Chavannes-le-Veyron (VD)","Chavannes-le-Veyron VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5476,53.0775379696243,7968,7044,,,,15012,TRUE,"VD","Chevilly","Chevilly","Chevilly","Chevilly VD","Chevilly (VD)","Chevilly VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5477,6.56366757548218,650,9253,,,,9903,TRUE,"VD","Cossonay","Cossonay","Cossonay","Cossonay VD","Cossonay (VD)","Cossonay VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5479,24.7619778869779,3225,9799,,,,13024,TRUE,"VD","Cuarnens","Cuarnens","Cuarnens","Cuarnens VD","Cuarnens (VD)","Cuarnens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5480,56.6224648985959,7259,5561,,,,12820,TRUE,"VD","Daillens","Daillens","Daillens","Daillens VD","Daillens (VD)","Daillens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5481,50.4467831612391,5081,4991,,,,10072,TRUE,"VD","Dizy","Dizy","Dizy","Dizy VD","Dizy (VD)","Dizy VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5482,79.7166056360452,5007,1274,,,,6281,TRUE,"VD","Eclépens","Eclépens","Eclépens","Eclépens VD","Eclépens (VD)","Eclépens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5483,26.3067807768269,1998,5597,,,,7595,TRUE,"VD","Ferreyres","Ferreyres","Ferreyres","Ferreyres VD","Ferreyres (VD)","Ferreyres VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5484,57.1269095182139,9723,7297,,,,17020,TRUE,"VD","Gollion","Gollion","Gollion","Gollion VD","Gollion (VD)","Gollion VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5485,21.133013674303,1190,4441,,,,5631,TRUE,"VD","Grancy","Grancy","Grancy","Grancy VD","Grancy (VD)","Grancy VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5486,30.2379378717779,915,2111,,,,3026,TRUE,"VD","L'Isle","L'Isle","L'Isle","L'Isle VD","L'Isle (VD)","L'Isle VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5487,78.9183012759474,8288,2214,,,,10502,TRUE,"VD","Lussery-Villars","Lussery-Villars","Lussery-Villars","Lussery-Villars VD","Lussery-Villars (VD)","Lussery-Villars VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5488,69.7827277706774,3822,1655,,,,5477,TRUE,"VD","Mauraz","Mauraz","Mauraz","Mauraz VD","Mauraz (VD)","Mauraz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5489,96.5463867659863,9980,357,,,,10337,TRUE,"VD","Mex VD","Mex (VD)","Mex VD","Mex VD","Mex (VD)","Mex VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5490,42.4758560140474,7257,9828,,,,17085,TRUE,"VD","Moiry","Moiry","Moiry","Moiry VD","Moiry (VD)","Moiry VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5491,27.0669684462788,2033,5478,,,,7511,TRUE,"VD","Mont-la-Ville","Mont-la-Ville","Mont-la-Ville","Mont-la-Ville VD","Mont-la-Ville (VD)","Mont-la-Ville VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5492,45.160508782556,7456,9054,,,,16510,TRUE,"VD","Montricher","Montricher","Montricher","Montricher VD","Montricher (VD)","Montricher VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5493,88.7052669123766,7461,950,,,,8411,TRUE,"VD","Orny","Orny","Orny","Orny VD","Orny (VD)","Orny VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5495,91.8334827208445,9221,820,,,,10041,TRUE,"VD","Penthalaz","Penthalaz","Penthalaz","Penthalaz VD","Penthalaz (VD)","Penthalaz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5496,61.929884275017,7278,4474,,,,11752,TRUE,"VD","Penthaz","Penthaz","Penthaz","Penthaz VD","Penthaz (VD)","Penthaz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5497,6.07159039420027,268,4146,,,,4414,TRUE,"VD","Pompaples","Pompaples","Pompaples","Pompaples VD","Pompaples (VD)","Pompaples VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5498,88.2352941176471,3480,464,,,,3944,TRUE,"VD","La Sarraz","La Sarraz","La Sarraz","La Sarraz VD","La Sarraz (VD)","La Sarraz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5499,50.7975763571164,4108,3979,,,,8087,TRUE,"VD","Senarclens","Senarclens","Senarclens","Senarclens VD","Senarclens (VD)","Senarclens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5501,32.2204402974195,2210,4649,,,,6859,TRUE,"VD","Sullens","Sullens","Sullens","Sullens VD","Sullens (VD)","Sullens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5503,56.3398181640434,5763,4466,,,,10229,TRUE,"VD","Vufflens-la-Ville","Vufflens-la-Ville","Vufflens-la-Ville","Vufflens-la-Ville VD","Vufflens-la-Ville (VD)","Vufflens-la-Ville VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5511,51.0392340028024,8742,8386,,,,17128,TRUE,"VD","Assens","Assens","Assens","Assens VD","Assens (VD)","Assens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5512,39.6923076923077,5418,8232,,,,13650,TRUE,"VD","Bercher","Bercher","Bercher","Bercher VD","Bercher (VD)","Bercher VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5514,86.9301994301994,2441,367,,,,2808,TRUE,"VD","Bottens","Bottens","Bottens","Bottens VD","Bottens (VD)","Bottens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5515,58.0464744656768,8718,6301,,,,15019,TRUE,"VD","Bretigny-sur-Morrens","Bretigny-sur-Morrens","Bretigny-sur-Morrens","Bretigny-sur-Morrens VD","Bretigny-sur-Morrens (VD)","Bretigny-sur-Morrens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5516,71.0528406833532,8942,3643,,,,12585,TRUE,"VD","Cugy VD","Cugy (VD)","Cugy VD","Cugy VD","Cugy (VD)","Cugy VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5518,51.5444871415903,6975,6557,,,,13532,TRUE,"VD","Echallens","Echallens","Echallens","Echallens VD","Echallens (VD)","Echallens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5520,51.053396294951,2811,2695,,,,5506,TRUE,"VD","Essertines-sur-Yverdon","Essertines-sur-Yverdon","Essertines-sur-Yverdon","Essertines-sur-Yverdon VD","Essertines-sur-Yverdon (VD)","Essertines-sur-Yverdon VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5521,54.1915412427478,6445,5448,,,,11893,TRUE,"VD","Etagnières","Etagnières","Etagnières","Etagnières VD","Etagnières (VD)","Etagnières VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5522,52.2851625362086,9747,8895,,,,18642,TRUE,"VD","Fey","Fey","Fey","Fey VD","Fey (VD)","Fey VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5523,73.948618687313,8405,2961,,,,11366,TRUE,"VD","Froideville","Froideville","Froideville","Froideville VD","Froideville (VD)","Froideville VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5527,56.7157964859689,6811,5198,,,,12009,TRUE,"VD","Morrens VD","Morrens (VD)","Morrens VD","Morrens VD","Morrens (VD)","Morrens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5529,50.9819668540556,6983,6714,,,,13697,TRUE,"VD","Oulens-sous-Echallens","Oulens-sous-Echallens","Oulens-sous-Echallens","Oulens-sous-Echallens VD","Oulens-sous-Echallens (VD)","Oulens-sous-Echallens VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5530,33.7318984987379,5078,9976,,,,15054,TRUE,"VD","Pailly","Pailly","Pailly","Pailly VD","Pailly (VD)","Pailly VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5531,20.3610108303249,2256,8824,,,,11080,TRUE,"VD","Penthéréaz","Penthéréaz","Penthéréaz","Penthéréaz VD","Penthéréaz (VD)","Penthéréaz VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5533,29.6722254169063,2580,6115,,,,8695,TRUE,"VD","Poliez-Pittet","Poliez-Pittet","Poliez-Pittet","Poliez-Pittet VD","Poliez-Pittet (VD)","Poliez-Pittet VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
22,5534,25.4079453225117,2974,8731,,,,11705,TRUE,"VD","Rueyres","Rueyres","Rueyres","Rueyres VD","Rueyres (VD)","Rueyres VD","Waadt","Vaud","Vaud",69.3031332222745,FALSE,FALSE
