"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
22,5907,50.1422919414174,7224,7183,,,,14407,TRUE,"VD","Chavannes-le-Chêne","Chavannes-le-Chêne","Chavannes-le-Chêne","Chavannes-le-Chêne VD","Chavannes-le-Chêne (VD)","Chavannes-le-Chêne VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5908,52.5119829575715,5916,5350,,,,11266,TRUE,"VD","Chêne-Pâquier","Chêne-Pâquier","Chêne-Pâquier","Chêne-Pâquier VD","Chêne-Pâquier (VD)","Chêne-Pâquier VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5909,90.9553641346907,6969,693,,,,7662,TRUE,"VD","Cheseaux-Noréaz","Cheseaux-Noréaz","Cheseaux-Noréaz","Cheseaux-Noréaz VD","Cheseaux-Noréaz (VD)","Cheseaux-Noréaz VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5910,64.0373049769023,7347,4126,,,,11473,TRUE,"VD","Cronay","Cronay","Cronay","Cronay VD","Cronay (VD)","Cronay VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5911,95.612655130222,5470,251,,,,5721,TRUE,"VD","Cuarny","Cuarny","Cuarny","Cuarny VD","Cuarny (VD)","Cuarny VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5912,47.4330938248464,4555,5048,,,,9603,TRUE,"VD","Démoret","Démoret","Démoret","Démoret VD","Démoret (VD)","Démoret VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5913,83.8619094813346,5077,977,,,,6054,TRUE,"VD","Donneloye","Donneloye","Donneloye","Donneloye VD","Donneloye (VD)","Donneloye VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5914,90.4839036242154,8938,940,,,,9878,TRUE,"VD","Ependes VD","Ependes (VD)","Ependes VD","Ependes VD","Ependes (VD)","Ependes VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5919,44.3070312953609,7631,9592,,,,17223,TRUE,"VD","Mathod","Mathod","Mathod","Mathod VD","Mathod (VD)","Mathod VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5921,59.5915666067883,6303,4274,,,,10577,TRUE,"VD","Molondin","Molondin","Molondin","Molondin VD","Molondin (VD)","Molondin VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5922,84.6671904815355,7543,1366,,,,8909,TRUE,"VD","Montagny-près-Yverdon","Montagny-près-Yverdon","Montagny-près-Yverdon","Montagny-près-Yverdon VD","Montagny-près-Yverdon (VD)","Montagny-près-Yverdon VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5923,50.4808382374049,3517,3450,,,,6967,TRUE,"VD","Oppens","Oppens","Oppens","Oppens VD","Oppens (VD)","Oppens VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5924,27.7214998488056,3667,9561,,,,13228,TRUE,"VD","Orges","Orges","Orges","Orges VD","Orges (VD)","Orges VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5925,61.4529530653492,5473,3433,,,,8906,TRUE,"VD","Orzens","Orzens","Orzens","Orzens VD","Orzens (VD)","Orzens VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5926,45.7949383517197,7057,8353,,,,15410,TRUE,"VD","Pomy","Pomy","Pomy","Pomy VD","Pomy (VD)","Pomy VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5928,55.8002085989107,4815,3814,,,,8629,TRUE,"VD","Rovray","Rovray","Rovray","Rovray VD","Rovray (VD)","Rovray VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5929,5.1343367562245,365,6744,,,,7109,TRUE,"VD","Suchy","Suchy","Suchy","Suchy VD","Suchy (VD)","Suchy VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5930,33.1984769157544,2790,5614,,,,8404,TRUE,"VD","Suscévaz","Suscévaz","Suscévaz","Suscévaz VD","Suscévaz (VD)","Suscévaz VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5931,80.6584362139918,9996,2397,,,,12393,TRUE,"VD","Treycovagnes","Treycovagnes","Treycovagnes","Treycovagnes VD","Treycovagnes (VD)","Treycovagnes VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5932,58.5739322940688,6350,4491,,,,10841,TRUE,"VD","Ursins","Ursins","Ursins","Ursins VD","Ursins (VD)","Ursins VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5933,53.4072383436583,1638,1429,,,,3067,TRUE,"VD","Valeyres-sous-Montagny","Valeyres-sous-Montagny","Valeyres-sous-Montagny","Valeyres-sous-Montagny VD","Valeyres-sous-Montagny (VD)","Valeyres-sous-Montagny VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5934,31.2935779816514,3411,7489,,,,10900,TRUE,"VD","Valeyres-sous-Ursins","Valeyres-sous-Ursins","Valeyres-sous-Ursins","Valeyres-sous-Ursins VD","Valeyres-sous-Ursins (VD)","Valeyres-sous-Ursins VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5935,21.5868477483917,2718,9873,,,,12591,TRUE,"VD","Villars-Epeney","Villars-Epeney","Villars-Epeney","Villars-Epeney VD","Villars-Epeney (VD)","Villars-Epeney VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5937,84.3179667432743,6237,1160,,,,7397,TRUE,"VD","Vugelles-La Mothe","Vugelles-La Mothe","Vugelles-La Mothe","Vugelles-La Mothe VD","Vugelles-La Mothe (VD)","Vugelles-La Mothe VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5938,46.1532322426177,5783,6747,,,,12530,TRUE,"VD","Yverdon-les-Bains","Yverdon-les-Bains","Yverdon-les-Bains","Yverdon-les-Bains VD","Yverdon-les-Bains (VD)","Yverdon-les-Bains VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
22,5939,43.0962343096234,6489,8568,,,,15057,TRUE,"VD","Yvonand","Yvonand","Yvonand","Yvonand VD","Yvonand (VD)","Yvonand VD","Waadt","Vaud","Vaud",85.6839976040646,FALSE,FALSE
23,6002,39.7511975405734,5560,8427,,,,13987,TRUE,"VS","Brig-Glis","Brigue-Glis","Briga-Glis","Brig-Glis VS","Brigue-Glis (VS)","Briga-Glis VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6004,42.9571244139431,6322,8395,,,,14717,TRUE,"VS","Eggerberg","Eggerberg","Eggerberg","Eggerberg VS","Eggerberg (VS)","Eggerberg VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6007,32.4198861934711,4330,9026,,,,13356,TRUE,"VS","Naters","Naters","Naters","Naters VS","Naters (VS)","Naters VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6008,33.3235409322366,3403,6809,,,,10212,TRUE,"VS","Ried-Brig","Ried-Brig","Ried-Brig","Ried-Brig VS","Ried-Brig (VS)","Ried-Brig VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6009,45.2415472945543,7801,9442,,,,17243,TRUE,"VS","Simplon","Simplon","Sempione","Simplon VS","Simplon (VS)","Sempione VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6010,51.8315252074027,8122,7548,,,,15670,TRUE,"VS","Termen","Termen","Termen","Termen VS","Termen (VS)","Termen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6011,62.8048339243071,8679,5140,,,,13819,TRUE,"VS","Zwischbergen","Zwischbergen","Zwischbergen","Zwischbergen VS","Zwischbergen (VS)","Zwischbergen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6021,22.6805980904342,2518,8584,,,,11102,TRUE,"VS","Ardon","Ardon","Ardon","Ardon VS","Ardon (VS)","Ardon VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6022,66.5280665280665,5760,2898,,,,8658,TRUE,"VS","Chamoson","Chamoson","Chamoson","Chamoson VS","Chamoson (VS)","Chamoson VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6023,64.3443584330284,2743,1520,,,,4263,TRUE,"VS","Conthey","Conthey","Conthey","Conthey VS","Conthey (VS)","Conthey VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6024,35.9649122807018,3198,5694,,,,8892,TRUE,"VS","Nendaz","Nendaz","Nendaz","Nendaz VS","Nendaz (VS)","Nendaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6025,20.1140873015873,2433,9663,,,,12096,TRUE,"VS","Vétroz","Vétroz","Vétroz","Vétroz VS","Vétroz (VS)","Vétroz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6032,15.2535240900484,1450,8056,,,,9506,TRUE,"VS","Bourg-Saint-Pierre","Bourg-Saint-Pierre","Bourg-Saint-Pierre","Bourg-Saint-Pierre VS","Bourg-Saint-Pierre (VS)","Bourg-Saint-Pierre VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6033,12.5945085555113,1266,8786,,,,10052,TRUE,"VS","Liddes","Liddes","Liddes","Liddes VS","Liddes (VS)","Liddes VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6034,59.5604395604396,6233,4232,,,,10465,TRUE,"VS","Orsières","Orsières","Orsières","Orsières VS","Orsières (VS)","Orsières VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6035,49.3472257092644,3931,4035,,,,7966,TRUE,"VS","Sembrancher","Sembrancher","Sembrancher","Sembrancher VS","Sembrancher (VS)","Sembrancher VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6037,3.60336664913204,137,3665,,,,3802,TRUE,"VS","Val de Bagnes","Val de Bagnes","Val de Bagnes","Val de Bagnes VS","Val de Bagnes (VS)","Val de Bagnes VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6052,26.9642533115587,2972,8050,,,,11022,TRUE,"VS","Bellwald","Bellwald","Bellwald","Bellwald VS","Bellwald (VS)","Bellwald VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6054,60.4588126404866,9145,5981,,,,15126,TRUE,"VS","Binn","Binn","Binn","Binn VS","Binn (VS)","Binn VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6056,65.4282765737874,8242,4355,,,,12597,TRUE,"VS","Ernen","Ernen","Ernen","Ernen VS","Ernen (VS)","Ernen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6057,55.4915457130031,7417,5949,,,,13366,TRUE,"VS","Fiesch","Fiesch","Fiesch","Fiesch VS","Fiesch (VS)","Fiesch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6058,9.12913727618014,673,6699,,,,7372,TRUE,"VS","Fieschertal","Fieschertal","Fieschertal","Fieschertal VS","Fieschertal (VS)","Fieschertal VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6061,9.50525552736499,1049,9987,,,,11036,TRUE,"VS","Lax","Lax","Lax","Lax VS","Lax (VS)","Lax VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6076,67.8343626607269,6700,3177,,,,9877,TRUE,"VS","Obergoms","Obergoms","Obergoms","Obergoms VS","Obergoms (VS)","Obergoms VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6077,43.5014230460483,5961,7742,,,,13703,TRUE,"VS","Goms","Goms","Goms","Goms VS","Goms (VS)","Goms VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6082,54.7514033680834,2731,2257,,,,4988,TRUE,"VS","Ayent","Ayent","Ayent","Ayent VS","Ayent (VS)","Ayent VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6083,81.5605318404479,9324,2108,,,,11432,TRUE,"VS","Evolène","Evolène","Evolène","Evolène VS","Evolène (VS)","Evolène VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6084,48.0356470440567,3827,4140,,,,7967,TRUE,"VS","Hérémence","Hérémence","Hérémence","Hérémence VS","Hérémence (VS)","Hérémence VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6087,44.1923836773622,6487,8192,,,,14679,TRUE,"VS","Saint-Martin VS","Saint-Martin (VS)","Saint-Martin VS","Saint-Martin VS","Saint-Martin (VS)","Saint-Martin VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6089,95.2242209272866,7517,377,,,,7894,TRUE,"VS","Vex","Vex","Vex","Vex VS","Vex (VS)","Vex VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6090,63.4088457389428,5878,3392,,,,9270,TRUE,"VS","Mont-Noble","Mont-Noble","Mont-Noble","Mont-Noble VS","Mont-Noble (VS)","Mont-Noble VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6101,69.0065209052551,8995,4040,,,,13035,TRUE,"VS","Agarn","Agarn","Agarn","Agarn VS","Agarn (VS)","Agarn VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6102,67.6733616771734,4616,2205,,,,6821,TRUE,"VS","Albinen","Albinen","Albinen","Albinen VS","Albinen (VS)","Albinen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6104,54.0452228466867,8270,7032,,,,15302,TRUE,"VS","Ergisch","Ergisch","Ergisch","Ergisch VS","Ergisch (VS)","Ergisch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6109,78.7424012158055,8290,2238,,,,10528,TRUE,"VS","Inden","Inden","Inden","Inden VS","Inden (VS)","Inden VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6110,24.4244433917575,2578,7977,,,,10555,TRUE,"VS","Leuk","Loèche","Leuk","Leuk VS","Loèche (VS)","Leuk VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6111,48.2585678461967,3464,3714,,,,7178,TRUE,"VS","Leukerbad","Loèche-les-Bains","Leukerbad","Leukerbad VS","Loèche-les-Bains (VS)","Leukerbad VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6112,17.63972574278,849,3964,,,,4813,TRUE,"VS","Oberems","Oberems","Oberems","Oberems VS","Oberems (VS)","Oberems VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6113,11.0744297719088,738,5926,,,,6664,TRUE,"VS","Salgesch","Salquenen","Salgesch","Salgesch VS","Salquenen (VS)","Salgesch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6116,39.7883597883598,376,569,,,,945,TRUE,"VS","Varen","Varone","Varen","Varen VS","Varone (VS)","Varen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6117,1.05924805028518,91,8500,,,,8591,TRUE,"VS","Guttet-Feschel","Guttet-Feschel","Guttet-Feschel","Guttet-Feschel VS","Guttet-Feschel (VS)","Guttet-Feschel VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6118,34.9736252619409,4840,8999,,,,13839,TRUE,"VS","Gampel-Bratsch","Gampel-Bratsch","Gampel-Bratsch","Gampel-Bratsch VS","Gampel-Bratsch (VS)","Gampel-Bratsch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6119,60.9189237507822,6815,4372,,,,11187,TRUE,"VS","Turtmann-Unterems","Turtmann-Unterems","Turtmann-Unterems","Turtmann-Unterems VS","Turtmann-Unterems (VS)","Turtmann-Unterems VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6131,27.0560407569141,2974,8018,,,,10992,TRUE,"VS","Bovernier","Bovernier","Bovernier","Bovernier VS","Bovernier (VS)","Bovernier VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6133,60.7677035076109,4591,2964,,,,7555,TRUE,"VS","Fully","Fully","Fully","Fully VS","Fully (VS)","Fully VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6134,56.1951219512195,2304,1796,,,,4100,TRUE,"VS","Isérables","Isérables","Isérables","Isérables VS","Isérables (VS)","Isérables VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6135,72.2965392249935,8377,3210,,,,11587,TRUE,"VS","Leytron","Leytron","Leytron","Leytron VS","Leytron (VS)","Leytron VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6136,23.8639011885341,3072,9801,,,,12873,TRUE,"VS","Martigny","Martigny","Martigny","Martigny VS","Martigny (VS)","Martigny VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6137,35.6159708793084,3131,5660,,,,8791,TRUE,"VS","Martigny-Combe","Martigny-Combe","Martigny-Combe","Martigny-Combe VS","Martigny-Combe (VS)","Martigny-Combe VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6139,14.2414060480744,551,3318,,,,3869,TRUE,"VS","Riddes","Riddes","Riddes","Riddes VS","Riddes (VS)","Riddes VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6140,91.9221495005167,5337,469,,,,5806,TRUE,"VS","Saillon","Saillon","Saillon","Saillon VS","Saillon (VS)","Saillon VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6141,35.6620044930792,4921,8878,,,,13799,TRUE,"VS","Saxon","Saxon","Saxon","Saxon VS","Saxon (VS)","Saxon VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6142,55.92277486911,5127,4041,,,,9168,TRUE,"VS","Trient","Trient","Trient","Trient VS","Trient (VS)","Trient VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6151,40.0580973129993,2758,4127,,,,6885,TRUE,"VS","Champéry","Champéry","Champéry","Champéry VS","Champéry (VS)","Champéry VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6152,61.5106951871658,4601,2879,,,,7480,TRUE,"VS","Collombey-Muraz","Collombey-Muraz","Collombey-Muraz","Collombey-Muraz VS","Collombey-Muraz (VS)","Collombey-Muraz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6153,39.5654250238777,1657,2531,,,,4188,TRUE,"VS","Monthey","Monthey","Monthey","Monthey VS","Monthey (VS)","Monthey VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6154,20.295737895042,2100,8247,,,,10347,TRUE,"VS","Port-Valais","Port-Valais","Port-Valais","Port-Valais VS","Port-Valais (VS)","Port-Valais VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6155,32.5948939619073,2413,4990,,,,7403,TRUE,"VS","Saint-Gingolph","Saint-Gingolph","Saint-Gingolph","Saint-Gingolph VS","Saint-Gingolph (VS)","Saint-Gingolph VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6156,33.655494933749,2159,4256,,,,6415,TRUE,"VS","Troistorrents","Troistorrents","Troistorrents","Troistorrents VS","Troistorrents (VS)","Troistorrents VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6157,40.9724583475008,6025,8680,,,,14705,TRUE,"VS","Val-d'Illiez","Val-d'Illiez","Val-d'Illiez","Val-d'Illiez VS","Val-d'Illiez (VS)","Val-d'Illiez VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6158,45.6850393700787,2901,3449,,,,6350,TRUE,"VS","Vionnaz","Vionnaz","Vionnaz","Vionnaz VS","Vionnaz (VS)","Vionnaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6159,60.5929355537301,8114,5277,,,,13391,TRUE,"VS","Vouvry","Vouvry","Vouvry","Vouvry VS","Vouvry (VS)","Vouvry VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6172,56.6702336365258,6355,4859,,,,11214,TRUE,"VS","Bister","Bister","Bister","Bister VS","Bister (VS)","Bister VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6173,27.4520648967552,2978,7870,,,,10848,TRUE,"VS","Bitsch","Bitsch","Bitsch","Bitsch VS","Bitsch (VS)","Bitsch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6177,88.0428954423593,4926,669,,,,5595,TRUE,"VS","Grengiols","Grengiols","Grengiols","Grengiols VS","Grengiols (VS)","Grengiols VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6181,56.0698335363378,2762,2164,,,,4926,TRUE,"VS","Riederalp","Riederalp","Riederalp","Riederalp VS","Riederalp (VS)","Riederalp VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6191,46.3202247191011,1649,1911,,,,3560,TRUE,"VS","Ausserberg","Ausserberg","Ausserberg","Ausserberg VS","Ausserberg (VS)","Ausserberg VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6192,54.3244294605809,8379,7045,,,,15424,TRUE,"VS","Blatten","Blatten","Blatten","Blatten VS","Blatten (VS)","Blatten VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6193,34.2312094620374,4486,8619,,,,13105,TRUE,"VS","Bürchen","Bürchen","Bürchen","Bürchen VS","Bürchen (VS)","Bürchen VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6194,64.5787792164116,7681,4213,,,,11894,TRUE,"VS","Eischoll","Eischoll","Eischoll","Eischoll VS","Eischoll (VS)","Eischoll VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6195,20.2511566424323,1532,6033,,,,7565,TRUE,"VS","Ferden","Ferden","Ferden","Ferden VS","Ferden (VS)","Ferden VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6197,80.6384903709448,6239,1498,,,,7737,TRUE,"VS","Kippel","Kippel","Kippel","Kippel VS","Kippel (VS)","Kippel VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6198,74.7189206553164,6978,2361,,,,9339,TRUE,"VS","Niedergesteln","Niedergesteln","Niedergesteln","Niedergesteln VS","Niedergesteln (VS)","Niedergesteln VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6199,46.6000923574232,8073,9251,,,,17324,TRUE,"VS","Raron","Rarogne","Raron","Raron VS","Rarogne (VS)","Raron VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6201,22.6160602258469,2884,9868,,,,12752,TRUE,"VS","Unterbäch","Unterbäch","Unterbäch","Unterbäch VS","Unterbäch (VS)","Unterbäch VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6202,54.9762432689262,8678,7107,,,,15785,TRUE,"VS","Wiler (Lötschen)","Wiler (Lötschen)","Wiler (Lötschen)","Wiler (Lötschen) VS","Wiler (Lötschen) (VS)","Wiler (Lötschen) VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6203,18.9669383643191,2071,8848,,,,10919,TRUE,"VS","Mörel-Filet","Mörel-Filet","Mörel-Filet","Mörel-Filet VS","Mörel-Filet (VS)","Mörel-Filet VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6204,8.97338403041825,590,5985,,,,6575,TRUE,"VS","Steg-Hohtenn","Steg-Hohtenn","Steg-Hohtenn","Steg-Hohtenn VS","Steg-Hohtenn (VS)","Steg-Hohtenn VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6205,48.9668721631326,7228,7533,,,,14761,TRUE,"VS","Bettmeralp","Bettmeralp","Bettmeralp","Bettmeralp VS","Bettmeralp (VS)","Bettmeralp VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6211,14.6172903898813,1121,6548,,,,7669,TRUE,"VS","Collonges","Collonges","Collonges","Collonges VS","Collonges (VS)","Collonges VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6212,22.8609403555408,1376,4643,,,,6019,TRUE,"VS","Dorénaz","Dorénaz","Dorénaz","Dorénaz VS","Dorénaz (VS)","Dorénaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6213,43.0270182818314,5319,7043,,,,12362,TRUE,"VS","Evionnaz","Evionnaz","Evionnaz","Evionnaz VS","Evionnaz (VS)","Evionnaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6214,60.6416191193885,5633,3656,,,,9289,TRUE,"VS","Finhaut","Finhaut","Finhaut","Finhaut VS","Finhaut (VS)","Finhaut VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6215,52.047433759496,8427,7764,,,,16191,TRUE,"VS","Massongex","Massongex","Massongex","Massongex VS","Massongex (VS)","Massongex VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6217,53.9527648140291,3815,3256,,,,7071,TRUE,"VS","Saint-Maurice","Saint-Maurice","Saint-Maurice","Saint-Maurice VS","Saint-Maurice (VS)","Saint-Maurice VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6218,40.2472527472527,5860,8700,,,,14560,TRUE,"VS","Salvan","Salvan","Salvan","Salvan VS","Salvan (VS)","Salvan VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6219,43.6502871729419,684,883,,,,1567,TRUE,"VS","Vernayaz","Vernayaz","Vernayaz","Vernayaz VS","Vernayaz (VS)","Vernayaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6220,39.456419868791,2947,4522,,,,7469,TRUE,"VS","Vérossaz","Vérossaz","Vérossaz","Vérossaz VS","Vérossaz (VS)","Vérossaz VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6232,80.5356730547218,6976,1686,,,,8662,TRUE,"VS","Chalais","Chalais","Chalais","Chalais VS","Chalais (VS)","Chalais VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6235,17.4952919020716,1858,8762,,,,10620,TRUE,"VS","Chippis","Chippis","Chippis","Chippis VS","Chippis (VS)","Chippis VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6238,16.4325842696629,702,3570,,,,4272,TRUE,"VS","Grône","Grône","Grône","Grône VS","Grône (VS)","Grône VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6239,94.6882526090447,7077,397,,,,7474,TRUE,"VS","Icogne","Icogne","Icogne","Icogne VS","Icogne (VS)","Icogne VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6240,56.9163097580739,4917,3722,,,,8639,TRUE,"VS","Lens","Lens","Lens","Lens VS","Lens (VS)","Lens VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
23,6246,51.2138796778778,8649,8239,,,,16888,TRUE,"VS","Saint-Léonard","Saint-Léonard","Saint-Léonard","Saint-Léonard VS","Saint-Léonard (VS)","Saint-Léonard VS","Wallis","Valais","Vallese",77.5852877413854,FALSE,FALSE
