"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
21,5398,22.2078968573731,2756,9654,,,,12410,TRUE,"TI","Gambarogno","Gambarogno","Gambarogno","Gambarogno TI","Gambarogno (TI)","Gambarogno TI","Tessin","Tessin","Ticino",76.2818129034713,FALSE,FALSE
21,5399,89.499077621683,6307,740,,,,7047,TRUE,"TI","Verzasca","Verzasca","Verzasca","Verzasca TI","Verzasca (TI)","Verzasca TI","Tessin","Tessin","Ticino",76.2818129034713,FALSE,FALSE
22,5401,85.3431478675038,7884,1354,,,,9238,TRUE,"VD","Aigle","Aigle","Aigle","Aigle VD","Aigle (VD)","Aigle VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5402,57.6407882740725,8219,6040,,,,14259,TRUE,"VD","Bex","Bex","Bex","Bex VD","Bex (VD)","Bex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5403,67.8519240136386,8358,3960,,,,12318,TRUE,"VD","Chessel","Chessel","Chessel","Chessel VD","Chessel (VD)","Chessel VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5404,88.7185215272137,8737,1111,,,,9848,TRUE,"VD","Corbeyrier","Corbeyrier","Corbeyrier","Corbeyrier VD","Corbeyrier (VD)","Corbeyrier VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5405,55.5775708341589,2805,2242,,,,5047,TRUE,"VD","Gryon","Gryon","Gryon","Gryon VD","Gryon (VD)","Gryon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5406,23.542938003007,2662,8645,,,,11307,TRUE,"VD","Lavey-Morcles","Lavey-Morcles","Lavey-Morcles","Lavey-Morcles VD","Lavey-Morcles (VD)","Lavey-Morcles VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5407,87.0519385515728,2380,354,,,,2734,TRUE,"VD","Leysin","Leysin","Leysin","Leysin VD","Leysin (VD)","Leysin VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5408,36.1204676045175,1823,3224,,,,5047,TRUE,"VD","Noville","Noville","Noville","Noville VD","Noville (VD)","Noville VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5409,59.4314720812183,8781,5994,,,,14775,TRUE,"VD","Ollon","Ollon","Ollon","Ollon VD","Ollon (VD)","Ollon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5410,56.9457510191283,1816,1373,,,,3189,TRUE,"VD","Ormont-Dessous","Ormont-Dessous","Ormont-Dessous","Ormont-Dessous VD","Ormont-Dessous (VD)","Ormont-Dessous VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5411,92.1789281192854,6553,556,,,,7109,TRUE,"VD","Ormont-Dessus","Ormont-Dessus","Ormont-Dessus","Ormont-Dessus VD","Ormont-Dessus (VD)","Ormont-Dessus VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5412,80.2944020629634,7473,1834,,,,9307,TRUE,"VD","Rennaz","Rennaz","Rennaz","Rennaz VD","Rennaz (VD)","Rennaz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5413,12.1688664232893,1300,9383,,,,10683,TRUE,"VD","Roche VD","Roche (VD)","Roche VD","Roche VD","Roche (VD)","Roche VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5414,62.2060284862537,9390,5705,,,,15095,TRUE,"VD","Villeneuve VD","Villeneuve (VD)","Villeneuve VD","Villeneuve VD","Villeneuve (VD)","Villeneuve VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5415,75.3311100524059,7906,2589,,,,10495,TRUE,"VD","Yvorne","Yvorne","Yvorne","Yvorne VD","Yvorne (VD)","Yvorne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5422,43.5849056603774,4851,6279,,,,11130,TRUE,"VD","Aubonne","Aubonne","Aubonne","Aubonne VD","Aubonne (VD)","Aubonne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5423,75.1987529228371,9648,3182,,,,12830,TRUE,"VD","Ballens","Ballens","Ballens","Ballens VD","Ballens (VD)","Ballens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5424,31.1743650928925,3658,8076,,,,11734,TRUE,"VD","Berolle","Berolle","Berolle","Berolle VD","Berolle (VD)","Berolle VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5425,5.25381961557417,533,9612,,,,10145,TRUE,"VD","Bière","Bière","Bière","Bière VD","Bière (VD)","Bière VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5426,61.0607708106802,5054,3223,,,,8277,TRUE,"VD","Bougy-Villars","Bougy-Villars","Bougy-Villars","Bougy-Villars VD","Bougy-Villars (VD)","Bougy-Villars VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5427,72.0733064999572,8416,3261,,,,11677,TRUE,"VD","Féchy","Féchy","Féchy","Féchy VD","Féchy (VD)","Féchy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5428,52.8713437745834,7393,6590,,,,13983,TRUE,"VD","Gimel","Gimel","Gimel","Gimel VD","Gimel (VD)","Gimel VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5429,75.3092528451262,3044,998,,,,4042,TRUE,"VD","Longirod","Longirod","Longirod","Longirod VD","Longirod (VD)","Longirod VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5430,4.86604702022963,89,1740,,,,1829,TRUE,"VD","Marchissy","Marchissy","Marchissy","Marchissy VD","Marchissy (VD)","Marchissy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5431,31.5832649712879,385,834,,,,1219,TRUE,"VD","Mollens VD","Mollens (VD)","Mollens VD","Mollens VD","Mollens (VD)","Mollens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5434,33.0854565402901,2714,5489,,,,8203,TRUE,"VD","Saint-George","Saint-George","Saint-George","Saint-George VD","Saint-George (VD)","Saint-George VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5435,50.2627552717355,7556,7477,,,,15033,TRUE,"VD","Saint-Livres","Saint-Livres","Saint-Livres","Saint-Livres VD","Saint-Livres (VD)","Saint-Livres VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5436,21.1899685247233,2087,7762,,,,9849,TRUE,"VD","Saint-Oyens","Saint-Oyens","Saint-Oyens","Saint-Oyens VD","Saint-Oyens (VD)","Saint-Oyens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5437,50.7642695904547,7871,7634,,,,15505,TRUE,"VD","Saubraz","Saubraz","Saubraz","Saubraz VD","Saubraz (VD)","Saubraz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5451,71.369095276221,4457,1788,,,,6245,TRUE,"VD","Avenches","Avenches","Avenches","Avenches VD","Avenches (VD)","Avenches VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5456,46.4496684749849,7706,8884,,,,16590,TRUE,"VD","Cudrefin","Cudrefin","Cudrefin","Cudrefin VD","Cudrefin (VD)","Cudrefin VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5458,22.7100350058343,1557,5299,,,,6856,TRUE,"VD","Faoug","Faoug","Faoug","Faoug VD","Faoug (VD)","Faoug VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5464,53.2791110601982,9302,8157,,,,17459,TRUE,"VD","Vully-les-Lacs","Vully-les-Lacs","Vully-les-Lacs","Vully-les-Lacs VD","Vully-les-Lacs (VD)","Vully-les-Lacs VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5471,2.0669698222406,100,4738,,,,4838,TRUE,"VD","Bettens","Bettens","Bettens","Bettens VD","Bettens (VD)","Bettens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5472,61.5748777023828,3902,2435,,,,6337,TRUE,"VD","Bournens","Bournens","Bournens","Bournens VD","Bournens (VD)","Bournens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5473,50.2603550295858,8494,8406,,,,16900,TRUE,"VD","Boussens","Boussens","Boussens","Boussens VD","Boussens (VD)","Boussens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5474,1.3355592654424,24,1773,,,,1797,TRUE,"VD","La Chaux (Cossonay)","La Chaux (Cossonay)","La Chaux (Cossonay)","La Chaux (Cossonay) VD","La Chaux (Cossonay) (VD)","La Chaux (Cossonay) VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5475,38.5293376983128,4590,7323,,,,11913,TRUE,"VD","Chavannes-le-Veyron","Chavannes-le-Veyron","Chavannes-le-Veyron","Chavannes-le-Veyron VD","Chavannes-le-Veyron (VD)","Chavannes-le-Veyron VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5476,48.7661702358952,8972,9426,,,,18398,TRUE,"VD","Chevilly","Chevilly","Chevilly","Chevilly VD","Chevilly (VD)","Chevilly VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5477,98.5481481481481,9978,147,,,,10125,TRUE,"VD","Cossonay","Cossonay","Cossonay","Cossonay VD","Cossonay (VD)","Cossonay VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5479,27.8841769265846,1223,3163,,,,4386,TRUE,"VD","Cuarnens","Cuarnens","Cuarnens","Cuarnens VD","Cuarnens (VD)","Cuarnens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5480,7.62925598991173,726,8790,,,,9516,TRUE,"VD","Daillens","Daillens","Daillens","Daillens VD","Daillens (VD)","Daillens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5481,51.8778991470896,3467,3216,,,,6683,TRUE,"VD","Dizy","Dizy","Dizy","Dizy VD","Dizy (VD)","Dizy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5482,29.076790336497,3707,9042,,,,12749,TRUE,"VD","Eclépens","Eclépens","Eclépens","Eclépens VD","Eclépens (VD)","Eclépens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5483,36.0854926072317,2465,4366,,,,6831,TRUE,"VD","Ferreyres","Ferreyres","Ferreyres","Ferreyres VD","Ferreyres (VD)","Ferreyres VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5484,42.0288,6567,9058,,,,15625,TRUE,"VD","Gollion","Gollion","Gollion","Gollion VD","Gollion (VD)","Gollion VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5485,13.2228360957643,359,2356,,,,2715,TRUE,"VD","Grancy","Grancy","Grancy","Grancy VD","Grancy (VD)","Grancy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5486,51.0419859025437,6662,6390,,,,13052,TRUE,"VD","L'Isle","L'Isle","L'Isle","L'Isle VD","L'Isle (VD)","L'Isle VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5487,9.3352828703183,830,8061,,,,8891,TRUE,"VD","Lussery-Villars","Lussery-Villars","Lussery-Villars","Lussery-Villars VD","Lussery-Villars (VD)","Lussery-Villars VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5488,14.5171026156942,1443,8497,,,,9940,TRUE,"VD","Mauraz","Mauraz","Mauraz","Mauraz VD","Mauraz (VD)","Mauraz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5489,30.1876225147018,2156,4986,,,,7142,TRUE,"VD","Mex VD","Mex (VD)","Mex VD","Mex VD","Mex (VD)","Mex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5490,50.960219478738,2229,2145,,,,4374,TRUE,"VD","Moiry","Moiry","Moiry","Moiry VD","Moiry (VD)","Moiry VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5491,25.8049204967961,3262,9379,,,,12641,TRUE,"VD","Mont-la-Ville","Mont-la-Ville","Mont-la-Ville","Mont-la-Ville VD","Mont-la-Ville (VD)","Mont-la-Ville VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5492,45.7849155886867,8353,9891,,,,18244,TRUE,"VD","Montricher","Montricher","Montricher","Montricher VD","Montricher (VD)","Montricher VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5493,42.3190335774755,4449,6064,,,,10513,TRUE,"VD","Orny","Orny","Orny","Orny VD","Orny (VD)","Orny VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5495,90.1053687907677,8979,986,,,,9965,TRUE,"VD","Penthalaz","Penthalaz","Penthalaz","Penthalaz VD","Penthalaz (VD)","Penthalaz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5496,64.465193957337,8492,4681,,,,13173,TRUE,"VD","Penthaz","Penthaz","Penthaz","Penthaz VD","Penthaz (VD)","Penthaz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5497,37.5446251487505,3786,6298,,,,10084,TRUE,"VD","Pompaples","Pompaples","Pompaples","Pompaples VD","Pompaples (VD)","Pompaples VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5498,8.83057615516258,774,7991,,,,8765,TRUE,"VD","La Sarraz","La Sarraz","La Sarraz","La Sarraz VD","La Sarraz (VD)","La Sarraz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5499,66.7114222691091,6956,3471,,,,10427,TRUE,"VD","Senarclens","Senarclens","Senarclens","Senarclens VD","Senarclens (VD)","Senarclens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5501,40,1096,1644,,,,2740,TRUE,"VD","Sullens","Sullens","Sullens","Sullens VD","Sullens (VD)","Sullens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5503,40.8824325543625,4531,6552,,,,11083,TRUE,"VD","Vufflens-la-Ville","Vufflens-la-Ville","Vufflens-la-Ville","Vufflens-la-Ville VD","Vufflens-la-Ville (VD)","Vufflens-la-Ville VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5511,69.8223715794527,7272,3143,,,,10415,TRUE,"VD","Assens","Assens","Assens","Assens VD","Assens (VD)","Assens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5512,65.5391876430206,9165,4819,,,,13984,TRUE,"VD","Bercher","Bercher","Bercher","Bercher VD","Bercher (VD)","Bercher VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5514,62.936015407661,2941,1732,,,,4673,TRUE,"VD","Bottens","Bottens","Bottens","Bottens VD","Bottens (VD)","Bottens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5515,54.4618113291209,9826,8216,,,,18042,TRUE,"VD","Bretigny-sur-Morrens","Bretigny-sur-Morrens","Bretigny-sur-Morrens","Bretigny-sur-Morrens VD","Bretigny-sur-Morrens (VD)","Bretigny-sur-Morrens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5516,61.3669296409596,7623,4799,,,,12422,TRUE,"VD","Cugy VD","Cugy (VD)","Cugy VD","Cugy VD","Cugy (VD)","Cugy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5518,40.6680556489011,6051,8828,,,,14879,TRUE,"VD","Echallens","Echallens","Echallens","Echallens VD","Echallens (VD)","Echallens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5520,77.1506082086287,8816,2611,,,,11427,TRUE,"VD","Essertines-sur-Yverdon","Essertines-sur-Yverdon","Essertines-sur-Yverdon","Essertines-sur-Yverdon VD","Essertines-sur-Yverdon (VD)","Essertines-sur-Yverdon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5521,3.46476901539897,297,8275,,,,8572,TRUE,"VD","Etagnières","Etagnières","Etagnières","Etagnières VD","Etagnières (VD)","Etagnières VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5522,20.6591555227967,1962,7535,,,,9497,TRUE,"VD","Fey","Fey","Fey","Fey VD","Fey (VD)","Fey VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5523,45.3524641297567,7270,8760,,,,16030,TRUE,"VD","Froideville","Froideville","Froideville","Froideville VD","Froideville (VD)","Froideville VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5527,44.7099467395998,3106,3841,,,,6947,TRUE,"VD","Morrens VD","Morrens (VD)","Morrens VD","Morrens VD","Morrens (VD)","Morrens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5529,42.8221502930627,4895,6536,,,,11431,TRUE,"VD","Oulens-sous-Echallens","Oulens-sous-Echallens","Oulens-sous-Echallens","Oulens-sous-Echallens VD","Oulens-sous-Echallens (VD)","Oulens-sous-Echallens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5530,19.0290734534915,2101,8940,,,,11041,TRUE,"VD","Pailly","Pailly","Pailly","Pailly VD","Pailly (VD)","Pailly VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5531,56.5460186142709,2734,2101,,,,4835,TRUE,"VD","Penthéréaz","Penthéréaz","Penthéréaz","Penthéréaz VD","Penthéréaz (VD)","Penthéréaz VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5533,27.1832833583208,2901,7771,,,,10672,TRUE,"VD","Poliez-Pittet","Poliez-Pittet","Poliez-Pittet","Poliez-Pittet VD","Poliez-Pittet (VD)","Poliez-Pittet VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5534,55.8011490584105,6993,5539,,,,12532,TRUE,"VD","Rueyres","Rueyres","Rueyres","Rueyres VD","Rueyres (VD)","Rueyres VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5535,65.7400692933688,8159,4252,,,,12411,TRUE,"VD","Saint-Barthélemy VD","Saint-Barthélemy (VD)","Saint-Barthélemy VD","Saint-Barthélemy VD","Saint-Barthélemy (VD)","Saint-Barthélemy VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5537,31.0795454545455,3282,7278,,,,10560,TRUE,"VD","Villars-le-Terroir","Villars-le-Terroir","Villars-le-Terroir","Villars-le-Terroir VD","Villars-le-Terroir (VD)","Villars-le-Terroir VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5539,46.6627677461803,6383,7296,,,,13679,TRUE,"VD","Vuarrens","Vuarrens","Vuarrens","Vuarrens VD","Vuarrens (VD)","Vuarrens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5540,37.9896671244523,5809,9482,,,,15291,TRUE,"VD","Montilliez","Montilliez","Montilliez","Montilliez VD","Montilliez (VD)","Montilliez VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5541,92.5121894590202,7969,645,,,,8614,TRUE,"VD","Goumoëns","Goumoëns","Goumoëns","Goumoëns VD","Goumoëns (VD)","Goumoëns VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5551,52.3629719853837,8598,7822,,,,16420,TRUE,"VD","Bonvillars","Bonvillars","Bonvillars","Bonvillars VD","Bonvillars (VD)","Bonvillars VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5552,28.1658148779103,1984,5060,,,,7044,TRUE,"VD","Bullet","Bullet","Bullet","Bullet VD","Bullet (VD)","Bullet VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5553,48.3574244415243,6256,6681,,,,12937,TRUE,"VD","Champagne","Champagne","Champagne","Champagne VD","Champagne (VD)","Champagne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5554,9.70070884746653,739,6879,,,,7618,TRUE,"VD","Concise","Concise","Concise","Concise VD","Concise (VD)","Concise VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5555,55.8708484460565,7856,6205,,,,14061,TRUE,"VD","Corcelles-près-Concise","Corcelles-près-Concise","Corcelles-près-Concise","Corcelles-près-Concise VD","Corcelles-près-Concise (VD)","Corcelles-près-Concise VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5556,49.493064626485,7957,8120,,,,16077,TRUE,"VD","Fiez","Fiez","Fiez","Fiez VD","Fiez (VD)","Fiez VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5557,80.4751662104028,8231,1997,,,,10228,TRUE,"VD","Fontaines-sur-Grandson","Fontaines-sur-Grandson","Fontaines-sur-Grandson","Fontaines-sur-Grandson VD","Fontaines-sur-Grandson (VD)","Fontaines-sur-Grandson VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5559,24.7593582887701,1852,5628,,,,7480,TRUE,"VD","Giez","Giez","Giez","Giez VD","Giez (VD)","Giez VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5560,30.0225070946277,3068,7151,,,,10219,TRUE,"VD","Grandevent","Grandevent","Grandevent","Grandevent VD","Grandevent (VD)","Grandevent VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5561,74.3912678421495,1772,610,,,,2382,TRUE,"VD","Grandson","Grandson","Grandson","Grandson VD","Grandson (VD)","Grandson VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5562,75.2234084618426,9512,3133,,,,12645,TRUE,"VD","Mauborget","Mauborget","Mauborget","Mauborget VD","Mauborget (VD)","Mauborget VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5563,42.6922560730103,3181,4270,,,,7451,TRUE,"VD","Mutrux","Mutrux","Mutrux","Mutrux VD","Mutrux (VD)","Mutrux VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5564,95.9475409836066,7316,309,,,,7625,TRUE,"VD","Novalles","Novalles","Novalles","Novalles VD","Novalles (VD)","Novalles VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5565,54.0878938640133,6523,5537,,,,12060,TRUE,"VD","Onnens VD","Onnens (VD)","Onnens VD","Onnens VD","Onnens (VD)","Onnens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5566,3.16328580036152,315,9643,,,,9958,TRUE,"VD","Provence","Provence","Provence","Provence VD","Provence (VD)","Provence VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5568,50.533682052732,7149,6998,,,,14147,TRUE,"VD","Sainte-Croix","Sainte-Croix","Sainte-Croix","Sainte-Croix VD","Sainte-Croix (VD)","Sainte-Croix VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5571,43.7275162648297,5713,7352,,,,13065,TRUE,"VD","Tévenon","Tévenon","Tévenon","Tévenon VD","Tévenon (VD)","Tévenon VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5581,50.4605763542635,5971,5862,,,,11833,TRUE,"VD","Belmont-sur-Lausanne","Belmont-sur-Lausanne","Belmont-sur-Lausanne","Belmont-sur-Lausanne VD","Belmont-sur-Lausanne (VD)","Belmont-sur-Lausanne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5582,65.9770964166974,3572,1842,,,,5414,TRUE,"VD","Cheseaux-sur-Lausanne","Cheseaux-sur-Lausanne","Cheseaux-sur-Lausanne","Cheseaux-sur-Lausanne VD","Cheseaux-sur-Lausanne (VD)","Cheseaux-sur-Lausanne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5583,4.00911633689009,387,9266,,,,9653,TRUE,"VD","Crissier","Crissier","Crissier","Crissier VD","Crissier (VD)","Crissier VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5584,41.9107334378352,5080,7041,,,,12121,TRUE,"VD","Epalinges","Epalinges","Epalinges","Epalinges VD","Epalinges (VD)","Epalinges VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5585,13.6515115448703,1147,7255,,,,8402,TRUE,"VD","Jouxtens-Mézery","Jouxtens-Mézery","Jouxtens-Mézery","Jouxtens-Mézery VD","Jouxtens-Mézery (VD)","Jouxtens-Mézery VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5586,52.0953660174614,7757,7133,,,,14890,TRUE,"VD","Lausanne","Lausanne","Losanna","Lausanne VD","Lausanne (VD)","Losanna VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5587,13.9931306449561,1100,6761,,,,7861,TRUE,"VD","Le Mont-sur-Lausanne","Le Mont-sur-Lausanne","Le Mont-sur-Lausanne","Le Mont-sur-Lausanne VD","Le Mont-sur-Lausanne (VD)","Le Mont-sur-Lausanne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5588,58.5744488070069,9697,6858,,,,16555,TRUE,"VD","Paudex","Paudex","Paudex","Paudex VD","Paudex (VD)","Paudex VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5589,44.214781481199,5797,7314,,,,13111,TRUE,"VD","Prilly","Prilly","Prilly","Prilly VD","Prilly (VD)","Prilly VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5590,54.4804469273743,7314,6111,,,,13425,TRUE,"VD","Pully","Pully","Pully","Pully VD","Pully (VD)","Pully VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5591,37.9850909888182,3465,5657,,,,9122,TRUE,"VD","Renens VD","Renens (VD)","Renens VD","Renens VD","Renens (VD)","Renens VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5592,9.21335702927696,985,9706,,,,10691,TRUE,"VD","Romanel-sur-Lausanne","Romanel-sur-Lausanne","Romanel-sur-Lausanne","Romanel-sur-Lausanne VD","Romanel-sur-Lausanne (VD)","Romanel-sur-Lausanne VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5601,5.06225997905272,435,8158,,,,8593,TRUE,"VD","Chexbres","Chexbres","Chexbres","Chexbres VD","Chexbres (VD)","Chexbres VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5604,19.0623691921306,2277,9668,,,,11945,TRUE,"VD","Forel (Lavaux)","Forel (Lavaux)","Forel (Lavaux)","Forel (Lavaux) VD","Forel (Lavaux) (VD)","Forel (Lavaux) VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
22,5606,44.4717639593909,5607,7001,,,,12608,TRUE,"VD","Lutry","Lutry","Lutry","Lutry VD","Lutry (VD)","Lutry VD","Waadt","Vaud","Vaud",33.4851797670126,FALSE,FALSE
